ident,name,type,country_code
KRV,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,NDB,EU
MMP,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,NDB,EU
NII,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,NDB,EU
ROZ,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,NDB,EU
VIT,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,NDB,EU
VRB,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,NDB,EU
GRD,BELFRA,NDB,EU
ADV,BodÃ¸ Oceanic FRA,NDB,EU
LEP,BOREALIS FRA,NDB,EU
ARR,ESPORTFRA,NDB,EU
DMT,ESPORTFRA,NDB,EU
LKN,FRA SPB,NDB,EU
BNG,FRATURK,NDB,EU
CTP,FRATURK,NDB,EU
DEN,FRATURK,NDB,EU
ESB,FRATURK,NDB,EU
EZN,FRATURK,NDB,EU
GAP,FRATURK,NDB,EU
GDR,FRATURK,NDB,EU
GKA,FRATURK,NDB,EU
GZP,FRATURK,NDB,EU
KST,FRATURK,NDB,EU
RNA,FRATURK,NDB,EU
YKV,FRATURK,NDB,EU
NVO,MUAC FRA,NDB,EU
SAS,MUAC FRA,NDB,EU
CYBR,TORONTO,VOR-DME,CA
CCW3,GUNN,VOR-DME,CA
WN35,HUH3,VOR-DME,CA
CTP4,KL90,VOR-DME,CA
CSE6,MT80,VOR-DME,CA
PAGY,PJ48,VOR-DME,CA
CNM3,CNM3,VOR-DME,CA
CYBW,SPRINGBANK,VOR-DME,CA
CYBR,NORDIK,VOR-DME,CA
CYBR,CARTER,VOR-DME,CA
CYBR,IMPACT,VOR-DME,CA
CYBR,LAFLEUR,VOR-DME,CA
CYBR,ROCKET,VOR-DME,CA
CAPITAL,CAPITAL,VOR-DME,CA
LAZO,LAZO,VOR-DME,CA
SARATOGA,SARATOGA,VOR-DME,CA
HAMPTON,HAMPTON,VOR-DME,CA
COUNTY,COUNTY,VOR-DME,CA
CYPRESS,CYPRESS,VOR-DME,CA
ISLAND,ISLAND,VOR-DME,CA
FRASER,FRASER,VOR-DME,CA
GEORGIA,GEORGIA,VOR-DME,CA
RICHMOND,RICHMOND,VOR-DME,CA
STANLEY,STANLEY,VOR-DME,CA
COWBOY,COWBOY,VOR-DME,CA
STAMPEDE,STAMPEDE,VOR-DME,CA
LABRADOR,LABRADOR,VOR-DME,CA
AV,ST ANDREWS,NDB,CA
ALOUETTE,ALOUETTE,SID,CA
HORNET,HORNET,SID,CA
OYSTER,OYSTER,SID,CA
